Network,Node,Degree,PageRank,Betweenness,Community,Label
AU_Election,Upset,6,0.00025647661533336136,1.8866608671483845e-07,1,Regular
AU_Election,Slate,17,0.000294474993208243,1.2069492115394978e-05,2,Regular
AU_Election,Russian,8,0.00022089021696221751,5.696292518220863e-05,0,Regular
AU_Election,Tell,11,0.00018694902217942697,8.415279394057545e-06,8,Regular
AU_Election,Sir,5,0.0001877870041056714,1.1364036173947177e-05,2,Regular
AU_Election,Friday,22,0.0004908430221116599,5.312886494329129e-05,0,Regular
AU_Election,Bowen,8,0.00024723072869697063,1.2942068347294637e-05,0,Regular
AU_Election,@Bowenchris,21,0.000575342718901307,0.0001639271245229663,0,Regular
AU_Election,Also,60,0.0005998025483797886,0.0008151559029199545,4,Regular
AU_Election,Close,17,0.00037865059583085835,3.9327058514753086e-05,1,Regular
AU_Election,Facts,11,0.0003270617306051783,2.209124262222417e-05,5,Regular
AU_Election,#StopAdani,29,0.0005864812973687514,0.0001392995667435747,0,Regular
AU_Election,Sportsbet,6,0.0001784504553035136,0.0,0,Regular
AU_Election,Africa,6,0.00020919565193902833,1.5718929107720267e-07,0,Regular
AU_Election,Indi,4,0.00018773615258516594,0.0,1,Regular
AU_Election,Northern,4,0.0002034635341360825,3.0201159048001484e-08,5,Regular
AU_Election,Territory,11,0.00027414965079015165,0.00013725334548749467,5,Regular
AU_Election,Leftists,6,0.00023718699884509606,0.0,1,Regular
AU_Election,Soros,21,0.0007510622476097992,1.1992972879499985e-05,0,Regular
AU_Election,Socialism,1,0.0001377086681814225,0.0,2,Regular
AU_Election,#CNN,11,0.00024064577062051287,3.463172485576994e-05,0,Regular
AU_Election,#election2019,27,0.0005489747768186895,2.9815556447661865e-05,0,Regular
AU_Election,@CNN,18,0.00038922146135243535,1.5519930971397657e-05,0,Regular
AU_Election,Katharine,5,0.0004581574313078195,2.1569593221319578e-07,0,Regular
AU_Election,Nine,35,0.00044194331467473796,0.00013689651458721958,0,Regular
AU_Election,Dems,12,0.00020742821796898195,3.589960773888671e-07,0,Regular
AU_Election,Labors,14,0.0003089739560585968,1.1548111512936136e-05,0,Regular
AU_Election,Anti,5,0.00016728912221033987,4.382009821943441e-06,1,Regular
AU_Election,Immigration,12,0.0002134604136676707,2.0103565267354707e-05,1,Regular
AU_Election,Energy,5,0.00016888779545632803,0.0,9,Regular
AU_Election,Key,10,0.00026744331205278077,4.131142676503965e-05,1,Regular
AU_Election,Republicans,5,0.00016434641989430867,1.3087168920800643e-07,0,Regular
AU_Election,Has,42,0.0005146012717516695,0.0002614348891771733,1,Regular
AU_Election,Ross,22,0.0008282195558275808,3.388152662015106e-05,0,Regular
AU_Election,Meanwhile,3,0.00015122703118103348,0.0,0,Regular
AU_Election,Lets,2,0.00014625682142995397,0.0,0,Regular
AU_Election,Getup,4,0.00015021013163085356,0.0,7,Regular
AU_Election,Union,14,0.00026609762940523157,5.470639380920325e-06,3,Regular
AU_Election,@GretaThunberg,6,0.0001777292695489863,4.884712084622518e-06,0,Regular
AU_Election,Downer,14,0.00020833733353285407,2.2160528984391792e-06,5,Regular
AU_Election,@Paul_Karp,2,0.00015238304453071188,2.374884014884487e-07,0,Regular
AU_Election,Sounds,3,0.0001500606094972028,0.0,3,Regular
AU_Election,#vote,43,0.0009674990544308482,0.0005291222720058047,0,Regular
AU_Election,@washingtonpost,11,0.00029354097982350826,7.955977236338175e-05,3,Regular
AU_Election,@POTUS,9,0.0002139311670812027,7.732629004392263e-05,1,Regular
AU_Election,Absolutely,3,0.00014902725383600992,0.0,0,Regular
AU_Election,West,5,0.00016035250642447522,7.222162500258843e-08,0,Regular
AU_Election,#BBC,10,0.00022001668199892626,0.00014981462299307478,3,Regular
AU_Election,Turns,6,0.00016709978304038073,4.6419418293455115e-07,0,Regular
AU_Election,#FederalElection,23,0.0003057648901424399,3.5094573047219013e-06,0,Regular
AU_Election,Wouldn,1,0.0001552691691611482,0.0,0,Regular
AU_Election,Hey,32,0.0003538748348695076,1.706001577315419e-05,0,Regular
AU_Election,@NYTimes,8,0.0001758008463334545,0.0,1,Regular
AU_Election,Society,10,0.00018081467003369734,0.0,0,Regular
AU_Election,Ukraine,7,0.0001924714456205252,3.192923284874007e-06,4,Regular
AU_Election,#BreakingNews,23,0.00032149360611567876,7.759960154302808e-05,5,Regular
AU_Election,Rugby,15,0.0002654759510102039,4.0771926109819597e-05,0,Regular
AU_Election,@FrBower,10,0.00020072182358583525,3.31292436383605e-05,0,Regular
AU_Election,See,28,0.00035037541466791057,8.519741811335909e-06,0,Regular
AU_Election,Sky,26,0.0004477256259407688,8.791353041700125e-05,0,Regular
AU_Election,Free,8,0.00017727777565005747,1.412659731645606e-07,0,Regular
AU_Election,#Liberals,8,0.00018486004916889467,0.0,0,Regular
AU_Election,#China,20,0.00029354659392590585,3.675999313018207e-05,3,Regular
AU_Election,Age,5,0.0001656202454672478,2.1019057821934385e-07,0,Regular
AU_Election,Historic,3,0.00018514417519461103,0.0,0,Regular
AU_Election,Obama,9,0.00020532503210980122,1.764377002918156e-05,3,Regular
AU_Election,Yet,16,0.00027259178117382114,6.364895634838445e-05,0,Regular
AU_Election,@BreakfastNews,4,0.0001617948971337619,9.901086723891413e-06,0,Regular
AU_Election,Those,5,0.00016730957146681002,0.0,0,Regular
AU_Election,June,9,0.00018404190181832002,3.278619407959924e-06,1,Regular
AU_Election,August,8,0.0002888769953173793,5.280956296913455e-05,7,Regular
AU_Election,#FoxNews,6,0.0001857004529592164,3.5353015013592454e-06,0,Regular
AU_Election,March,10,0.000403196333867543,0.0,0,Regular
AU_Election,Google,10,0.0001928087247952097,8.724225065618084e-07,0,Regular
AU_Election,Public,36,0.00047219566091454473,0.0007528352792179404,4,Regular
AU_Election,Marino,28,0.0006947339492343763,7.547532185675564e-06,4,Regular
AU_Election,Sweden,53,0.0016332709041002665,0.0004669495604944833,4,Regular
AU_Election,Azerbaijan,35,0.0009671102075924074,3.771648822635871e-05,4,Regular
AU_Election,Switzerland,47,0.0014381686422197128,0.0002839295050103696,4,Regular
AU_Election,Final,51,0.0006816464086029648,0.0012164209751119636,4,Regular
AU_Election,San,28,0.0006784274850318833,7.547532185675564e-06,4,Regular
AU_Election,Macedonia,36,0.0009174825351677825,8.18484830834876e-05,4,Regular
AU_Election,Norway,53,0.002051550729526577,0.0004623688917385082,4,Regular
AU_Election,Slovenia,30,0.0006549595071991235,1.2126815963571162e-05,4,Regular
AU_Election,Netherlands,52,0.0015361342235912573,0.0003858647822280827,4,Regular
AU_Election,Iceland,60,0.0018687451244816774,0.0005380785806853837,4,Regular
AU_Election,Someone,1,0.0001365606419580197,0.0,1,Regular
AU_Election,#BREAKING,35,0.0005065431084605242,4.120443138567563e-05,0,Regular
AU_Election,Wonderful,1,0.00013916715382892995,0.0,2,Regular
AU_Election,Tax,12,0.00030487857433543914,5.6887116273292224e-06,0,Regular
AU_Election,@GetUp,1,0.0001405920753832489,0.0,0,Regular
AU_Election,Earth,9,0.00018409025917361877,3.94081143305961e-08,0,Regular
AU_Election,Communist,16,0.0003037210912672012,1.1457938408018435e-05,0,Regular
AU_Election,@sarahinthesen8,4,0.00016738431254725015,1.1217573360686264e-07,0,Regular
AU_Election,Keep,34,0.0006458378873642036,0.00020020182470952908,0,Regular
AU_Election,Hopefully,18,0.0002472479386188847,1.896866278508557e-05,0,Regular
AU_Election,James,1,0.00014977206494995766,0.0,7,Regular
AU_Election,Chris,7,0.0002547110484338389,4.778295062788755e-06,0,Regular
AU_Election,@GuardianAus,30,0.00037171933270794904,3.424518572031318e-05,0,Regular
AU_Election,Republican,3,0.0001522072726507428,0.0,0,Regular
AU_Election,Equality,5,0.00020383978278530515,0.0,0,Regular
AU_Election,Thinking,2,0.00014331328110885405,0.0,0,Regular
AU_Election,#Election2019Results,55,0.0006943818347882782,0.0001842801814181285,0,Regular
AU_Election,Negative,10,0.00031761773168942613,1.236355513435029e-05,9,Regular
AU_Election,Republic,37,0.0006846135093161582,0.0003597895454487266,4,Regular
AU_Election,@SaraCarterDC,14,0.0003753213864594534,4.927866371566383e-05,8,Regular
AU_Election,Sound,14,0.0002156319246900799,5.099232080874811e-06,3,Regular
AU_Election,Islamophobia,7,0.0005927599090438174,3.803144408705324e-05,9,Regular
AU_Election,#Insiders,7,0.00018568957955074198,5.2535635239214e-07,0,Regular
AU_Election,Economy,16,0.00046555825637382677,0.00010317659096777236,1,Regular
AU_Election,#elections2019,8,0.00019698921257780682,0.0,0,Regular
AU_Election,Given,5,0.0001554396650051085,0.0,0,Regular
AU_Election,Regional,3,0.00015486413422352932,0.0,0,Regular
AU_Election,@dailytelegraph,9,0.0002129037156099583,5.887307823687078e-06,0,Regular
AU_Election,Help,3,0.00015031082263778527,7.392738552959987e-06,4,Regular
AU_Election,Visa,8,0.0003646775729934803,0.0017915046462134946,5,Regular
AU_Election,Wake,24,0.00039282242993535807,3.931252539136579e-05,0,Regular
AU_Election,Elect,16,0.0004100926512376977,1.3631155404438e-05,2,Regular
AU_Election,@canberratimes,7,0.0001799923473770211,0.0,3,Regular
AU_Election,#WarringahVotes,19,0.0003349959239010477,2.8571262292645802e-05,0,Regular
AU_Election,General,43,0.0005824621983986748,0.00038641190399538373,1,Regular
AU_Election,Fines,2,0.0001544443779011847,0.0,5,Regular
AU_Election,Venezuela,2,0.00014317260147558654,0.0,3,Regular
AU_Election,#LNP,32,0.0005546256639122075,0.00010983625873699241,0,Regular
AU_Election,Kiwi,1,0.00019799045131333593,0.0,5,Regular
AU_Election,#USA,13,0.00023437440551538687,4.0397686891136685e-06,0,Regular
AU_Election,Fake,9,0.00019173755586359553,3.165026797382695e-06,3,Regular
AU_Election,@AOC,14,0.00023123490345032513,8.87141621431345e-06,0,Regular
AU_Election,Bishop,18,0.0003262235941893523,9.601231364859595e-06,3,Regular
AU_Election,@jacindaardern,11,0.00022865165369320093,6.264643125133688e-06,0,Regular
AU_Election,Murray,6,0.0001694890376320865,6.132528812642723e-07,0,Regular
AU_Election,Opinion,8,0.00018847711818293657,4.2805008676624024e-06,3,Regular
AU_Election,Self,3,0.00023783405640231365,0.0,3,Regular
AU_Election,European,30,0.0004468276113342764,0.00014371265309493653,4,Regular
AU_Election,Ireland,9,0.00021019629459566766,2.0468033122242306e-05,4,Regular
AU_Election,@jennycohn1,1,0.0001918221864313469,0.0,0,Regular
AU_Election,#FakeNews,6,0.0001777795875679259,3.343055221936506e-05,0,Regular
AU_Election,Watching,14,0.00021747690220457014,2.9793631241645635e-06,0,Regular
AU_Election,Gotta,3,0.0001472963495593514,0.0,0,Regular
AU_Election,Scores,12,0.0011385691727872974,2.7698562597813305e-06,1,Regular
AU_Election,Patriots,2,0.00014611112210294541,0.0,3,Regular
AU_Election,Such,11,0.00020227329315614649,1.2726249097874697e-06,0,Regular
AU_Election,Since,9,0.00017790313631877786,3.152566726759695e-07,0,Regular
AU_Election,Anyone,12,0.00020133137635997548,1.7667122321589093e-07,0,Regular
AU_Election,Biden,13,0.0002472357825874507,5.140473670656586e-05,3,Regular
AU_Election,#FraserAnning,10,0.0003366312481154545,0.0017722575508434199,5,Regular
AU_Election,Christ,9,0.0002653199542226093,7.660076043730108e-05,1,Regular
AU_Election,First,43,0.0006534435003464996,0.0008759080611662339,0,Regular
AU_Election,@murpharoo,11,0.0002237697842809817,5.032004335277393e-05,0,Regular
AU_Election,Too,11,0.00019627519277187609,1.0870752231896328e-06,0,Regular
AU_Election,Schadenfreude,3,0.00043645095934023747,0.0,0,Regular
AU_Election,Gore,7,0.0005131132751775454,4.756982324380232e-05,0,Regular
AU_Election,Young,9,0.00018443785160672093,2.154755845814544e-07,0,Regular
AU_Election,Tories,4,0.00015243634573761588,4.691052669286987e-08,0,Regular
AU_Election,Oakes,4,0.0003020712259453935,5.234867568320256e-07,5,Regular
AU_Election,Hope,23,0.0002787980282217124,1.5662922482296185e-05,0,Regular
AU_Election,Dem,4,0.0003299980920696208,1.0945831629653997e-05,1,Regular
AU_Election,Nothing,15,0.00020802213261347205,3.942871132253024e-07,0,Regular
AU_Election,Country,18,0.0002990961568491205,8.689066086010399e-05,0,Regular
AU_Election,Corbyn,6,0.00019554926288685182,4.657741421298036e-06,2,Regular
AU_Election,Michael,6,0.00016778929962986102,1.1636136663142528e-06,0,Regular
AU_Election,Term,14,0.0004649645550265661,1.2400569254116508e-05,1,Regular
AU_Election,Leaders,28,0.0005190362688610249,8.338816693557347e-05,2,Regular
AU_Election,Economic,10,0.0003365250218692049,3.704832915720482e-05,1,Regular
AU_Election,Against,10,0.00018414869109077448,0.0,0,Regular
AU_Election,Lefties,3,0.0001487313352702212,0.0,0,Regular
AU_Election,Belarus,20,0.000352205630068588,1.47522211705676e-05,4,Regular
AU_Election,Hungary,5,0.00022389534218873283,0.0,4,Regular
AU_Election,Australien,1,0.0001360108109595853,0.0,9,Regular
AU_Election,Place,2,0.0003033876979143874,0.0,1,Regular
AU_Election,Much,2,0.00014098872445966325,0.0,5,Regular
AU_Election,Major,17,0.0007408443369116505,0.0003510932392562085,7,Regular
AU_Election,Something,3,0.00014648344803957355,0.0,3,Regular
AU_Election,Garnaut,23,0.000866464613457943,6.708858788961324e-05,0,Regular
AU_Election,Echoes,5,0.0002970567305912406,0.0,2,Regular
AU_Election,Had,6,0.00016565432691710225,1.4881377563168472e-07,5,Regular
AU_Election,Other,14,0.00025613362380080655,5.144906669028338e-07,0,Regular
AU_Election,@PaulineHansonOz,27,0.0004175900300064938,0.00019980247089174222,0,Regular
AU_Election,#BillShorten,42,0.000577733348602225,5.8342358797110964e-05,0,Regular
AU_Election,Give,13,0.00022001620344214807,5.27895352679778e-07,0,Regular
AU_Election,#SBSEurovision,23,0.0004025887725232301,0.00010832370629778458,4,Regular
AU_Election,Love,18,0.000304992015763289,9.838771504978637e-05,0,Regular
AU_Election,Two,24,0.0003436334066331524,4.893369136599212e-05,0,Regular
AU_Election,@businessinsider,1,0.00017049797870309424,0.0,3,Regular
AU_Election,Heidke,15,0.0004260254919059179,9.961180683408e-06,4,Regular
AU_Election,Miller,15,0.0004260254919059179,9.961180683408e-06,4,Regular
AU_Election,Kate,36,0.0007535947174879848,0.00026791286183722326,4,Regular
AU_Election,Bernie,4,0.00016421963583942574,3.082249244707541e-06,0,Regular
AU_Election,Voter,2,0.00014108011616697938,0.0,0,Regular
AU_Election,#ClivePalmer,6,0.00016987131085184924,0.0,0,Regular
AU_Election,Yup,1,0.0001381902995347072,0.0,0,Regular
AU_Election,#Democracy,15,0.0002845471829694123,5.790922045984761e-06,0,Regular
AU_Election,Three,2,0.0001491831474169651,0.0,0,Regular
AU_Election,Shifty,7,0.00020432895293237714,1.939860791851028e-07,3,Regular
AU_Election,#World,16,0.0002566752681450057,1.7219718353087935e-06,1,Regular
AU_Election,@theprojecttv,5,0.0001589473299699718,0.0,0,Regular
AU_Election,@JustinTrudeau,13,0.0003073749138942722,6.324267570103445e-05,3,Regular
AU_Election,#scomo,13,0.0004100362495479072,9.183506023623667e-06,0,Regular
AU_Election,Skeptics,5,0.00027922460996826785,0.0,1,Regular
AU_Election,@JoanneNova,5,0.0002691721975050639,0.0,1,Regular
AU_Election,Russians,13,0.00018932893141656806,8.468066249963055e-06,1,Regular
AU_Election,Yesterday,6,0.00016384466243213845,0.0,0,Regular
AU_Election,Fuck,16,0.00022338092093801147,5.274973907499972e-07,0,Regular
AU_Election,Greece,30,0.0005963628993401306,0.00012663705511908576,4,Regular
AU_Election,#ElectionResults2019,7,0.00017650856303160623,1.0469735136640514e-07,0,Regular
AU_Election,Sustainable,5,0.00017598200514787373,0.0,0,Regular
AU_Election,Wales,9,0.0002493960341266932,7.4335157152154e-07,0,Regular
AU_Election,#GlobalWarming,4,0.00016802434763146868,0.0,0,Regular
AU_Election,@CliveFPalmer,28,0.0006503011066658611,4.99408943095044e-05,0,Regular
AU_Election,@UnitedAusParty,15,0.0002537889935669575,7.02571617757337e-06,0,Regular
AU_Election,Admits,9,0.0004595290276573157,0.0,1,Regular
AU_Election,@RealMarkLatham,12,0.0002605684434021691,0.00010789286148840498,0,Regular
AU_Election,@kmillerheidke,56,0.0012550605079188675,0.0011424942116915054,4,Regular
AU_Election,Surely,5,0.00015606079796180318,0.0,0,Regular
AU_Election,#FederalElection2019,10,0.0001906461802944851,3.3666698104619475e-06,0,Regular
AU_Election,@arabianights_x,1,0.00014191651446322749,0.0,0,Regular
AU_Election,@guardian,17,0.0003285760264884817,0.00038359866163645815,0,Regular
AU_Election,Queen,25,0.000381566092329562,0.00017949458311086397,2,Regular
AU_Election,@bpolitics,19,0.0003390810275477128,6.810459257161094e-05,1,Regular
AU_Election,Off,12,0.0002111865847031643,3.0230669367089985e-05,0,Regular
AU_Election,Polling,10,0.00020505720988541767,1.3639311942437173e-06,0,Regular
AU_Election,Debate,7,0.0002734799558782913,0.00019102431349309377,9,Regular
AU_Election,Choose,3,0.00015625877560415828,1.6832003109489598e-07,0,Regular
AU_Election,Tonight,20,0.0006101046848599443,6.86368142535184e-05,8,Regular
AU_Election,Clearly,7,0.00017395597127520308,0.0,0,Regular
AU_Election,Put,36,0.0006779942180673573,0.00022926545398573725,0,Regular
AU_Election,Support,3,0.00017633463113434433,0.0,0,Regular
AU_Election,@annabelcrabb,11,0.00018949260271918812,1.1237631456458774e-06,0,Regular
AU_Election,Perth,11,0.00022713638828773895,7.548408856760222e-06,0,Regular
AU_Election,Unwinnable,4,0.0002962476460091968,0.0,1,Regular
AU_Election,Snatch,4,0.0002842579954258951,0.0,1,Regular
AU_Election,Regardless,3,0.00014931671420881178,4.4870293442745056e-08,0,Regular
AU_Election,Billy,6,0.00016771824500391895,0.0,0,Regular
AU_Election,Tough,7,0.00024324616757918297,9.417525895104063e-07,5,Regular
AU_Election,Democratic,2,0.0001507018226161289,0.0,0,Regular
AU_Election,@bbceurovision,20,0.0003661864824339685,9.544164289508054e-05,4,Regular
AU_Election,@australian,52,0.000639947356092606,0.00021532600493921248,0,Regular
AU_Election,@JuliaGillard,3,0.00016054710971728065,0.0,0,Regular
AU_Election,Adelaide,7,0.00019453438110949173,0.0,0,Regular
AU_Election,Generational,3,0.00017538612038575597,1.453840302664126e-06,5,Regular
AU_Election,Joyce,29,0.0004508670746425081,4.1187697720391896e-05,0,Regular
AU_Election,Feeling,9,0.00020626524918699614,1.8202311646270266e-07,0,Regular
AU_Election,@BBCWorld,8,0.00017414945126051408,1.7914014741788268e-07,0,Regular
AU_Election,@RichardDiNatale,6,0.00018131689388645072,5.174242350589926e-07,0,Regular
AU_Election,#aus,16,0.00030774778723844753,6.94833797099032e-05,4,Regular
AU_Election,#ausvotes2019,82,0.0015710353021633056,0.00047249390733879973,0,Regular
AU_Election,Long,6,0.00025924980783703384,6.378360913615797e-05,8,Regular
